,Country,CountryCode,Province,City,CityCode,Lat,Lon,Cases,Status,Date
980,Singapore,SG,,,,1.35,103.82,0,recovered,2022-09-29T00:00:00Z
981,Singapore,SG,,,,1.35,103.82,0,recovered,2022-09-30T00:00:00Z
982,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-01T00:00:00Z
983,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-02T00:00:00Z
984,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-03T00:00:00Z
985,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-04T00:00:00Z
986,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-05T00:00:00Z
987,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-06T00:00:00Z
988,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-07T00:00:00Z
989,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-08T00:00:00Z
990,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-09T00:00:00Z
991,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-10T00:00:00Z
992,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-11T00:00:00Z
993,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-12T00:00:00Z
994,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-13T00:00:00Z
995,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-14T00:00:00Z
996,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-15T00:00:00Z
997,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-16T00:00:00Z
998,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-17T00:00:00Z
999,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-18T00:00:00Z
1000,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-19T00:00:00Z
1001,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-20T00:00:00Z
1002,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-21T00:00:00Z
1003,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-22T00:00:00Z
1004,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-23T00:00:00Z
1005,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-24T00:00:00Z
1006,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-25T00:00:00Z
1007,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-26T00:00:00Z
1008,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-27T00:00:00Z
1009,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-28T00:00:00Z
1010,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-29T00:00:00Z
1011,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-30T00:00:00Z
1012,Singapore,SG,,,,1.35,103.82,0,recovered,2022-10-31T00:00:00Z
1013,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-01T00:00:00Z
1014,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-02T00:00:00Z
1015,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-03T00:00:00Z
1016,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-04T00:00:00Z
1017,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-05T00:00:00Z
1018,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-06T00:00:00Z
1019,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-07T00:00:00Z
1020,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-08T00:00:00Z
1021,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-09T00:00:00Z
1022,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-10T00:00:00Z
1023,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-11T00:00:00Z
1024,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-12T00:00:00Z
1025,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-13T00:00:00Z
1026,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-14T00:00:00Z
1027,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-15T00:00:00Z
1028,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-16T00:00:00Z
1029,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-17T00:00:00Z
1030,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-18T00:00:00Z
1031,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-19T00:00:00Z
1032,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-20T00:00:00Z
1033,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-21T00:00:00Z
1034,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-22T00:00:00Z
1035,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-23T00:00:00Z
1036,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-24T00:00:00Z
1037,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-25T00:00:00Z
1038,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-26T00:00:00Z
1039,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-27T00:00:00Z
1040,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-28T00:00:00Z
1041,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-29T00:00:00Z
1042,Singapore,SG,,,,1.35,103.82,0,recovered,2022-11-30T00:00:00Z
1043,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-01T00:00:00Z
1044,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-02T00:00:00Z
1045,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-03T00:00:00Z
1046,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-04T00:00:00Z
1047,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-05T00:00:00Z
1048,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-06T00:00:00Z
1049,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-07T00:00:00Z
1050,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-08T00:00:00Z
1051,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-09T00:00:00Z
1052,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-10T00:00:00Z
1053,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-11T00:00:00Z
1054,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-12T00:00:00Z
1055,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-13T00:00:00Z
1056,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-14T00:00:00Z
1057,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-15T00:00:00Z
1058,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-16T00:00:00Z
1059,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-17T00:00:00Z
1060,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-18T00:00:00Z
1061,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-19T00:00:00Z
1062,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-20T00:00:00Z
1063,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-21T00:00:00Z
1064,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-22T00:00:00Z
1065,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-23T00:00:00Z
1066,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-24T00:00:00Z
1067,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-25T00:00:00Z
1068,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-26T00:00:00Z
1069,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-27T00:00:00Z
1070,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-28T00:00:00Z
1071,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-29T00:00:00Z
1072,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-30T00:00:00Z
1073,Singapore,SG,,,,1.35,103.82,0,recovered,2022-12-31T00:00:00Z
1074,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-01T00:00:00Z
1075,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-02T00:00:00Z
1076,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-03T00:00:00Z
1077,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-04T00:00:00Z
1078,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-05T00:00:00Z
1079,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-06T00:00:00Z
1080,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-07T00:00:00Z
1081,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-08T00:00:00Z
1082,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-09T00:00:00Z
1083,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-10T00:00:00Z
1084,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-11T00:00:00Z
1085,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-12T00:00:00Z
1086,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-13T00:00:00Z
1087,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-14T00:00:00Z
1088,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-15T00:00:00Z
1089,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-16T00:00:00Z
1090,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-17T00:00:00Z
1091,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-18T00:00:00Z
1092,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-19T00:00:00Z
1093,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-20T00:00:00Z
1094,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-21T00:00:00Z
1095,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-22T00:00:00Z
1096,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-23T00:00:00Z
1097,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-24T00:00:00Z
1098,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-25T00:00:00Z
1099,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-26T00:00:00Z
1100,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-27T00:00:00Z
1101,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-28T00:00:00Z
1102,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-29T00:00:00Z
1103,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-30T00:00:00Z
1104,Singapore,SG,,,,1.35,103.82,0,recovered,2023-01-31T00:00:00Z
1105,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-01T00:00:00Z
1106,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-02T00:00:00Z
1107,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-03T00:00:00Z
1108,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-04T00:00:00Z
1109,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-05T00:00:00Z
1110,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-06T00:00:00Z
1111,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-07T00:00:00Z
1112,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-08T00:00:00Z
1113,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-09T00:00:00Z
1114,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-10T00:00:00Z
1115,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-11T00:00:00Z
1116,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-12T00:00:00Z
1117,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-13T00:00:00Z
1118,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-14T00:00:00Z
1119,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-15T00:00:00Z
1120,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-16T00:00:00Z
1121,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-17T00:00:00Z
1122,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-18T00:00:00Z
1123,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-19T00:00:00Z
1124,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-20T00:00:00Z
1125,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-21T00:00:00Z
1126,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-22T00:00:00Z
1127,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-23T00:00:00Z
1128,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-24T00:00:00Z
1129,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-25T00:00:00Z
1130,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-26T00:00:00Z
1131,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-27T00:00:00Z
1132,Singapore,SG,,,,1.35,103.82,0,recovered,2023-02-28T00:00:00Z
1133,Singapore,SG,,,,1.35,103.82,0,recovered,2023-03-01T00:00:00Z
1134,Singapore,SG,,,,1.35,103.82,0,recovered,2023-03-02T00:00:00Z
1135,Singapore,SG,,,,1.35,103.82,0,recovered,2023-03-03T00:00:00Z
1136,Singapore,SG,,,,1.35,103.82,0,recovered,2023-03-04T00:00:00Z
1137,Singapore,SG,,,,1.35,103.82,0,recovered,2023-03-05T00:00:00Z
1138,Singapore,SG,,,,1.35,103.82,0,recovered,2023-03-06T00:00:00Z
1139,Singapore,SG,,,,1.35,103.82,0,recovered,2023-03-07T00:00:00Z
1140,Singapore,SG,,,,1.35,103.82,0,recovered,2023-03-08T00:00:00Z
1141,Singapore,SG,,,,1.35,103.82,0,recovered,2023-03-09T00:00:00Z
